"","Country","Year","rural_population_percent"
"1425","New Zealand",2005,0.146689472657361
"1426","New Zealand",2006,0.145976979947422
"1427","New Zealand",2007,0.146608609788306
"1428","New Zealand",2008,0.147272827609564
"1429","New Zealand",2009,0.147855563405413
"1430","New Zealand",2010,0.148475232593206
"1431","New Zealand",2011,0.148974895494664
"1432","New Zealand",2012,0.14803593706282
"1433","New Zealand",2013,0.148210881426597
"1434","Nicaragua",2010,0.483997620720253
"1435","Nicaragua",2011,0.481042394999384
"1436","Nicaragua",2012,0.477772589786733
"1437","Nicaragua",2013,0.474314878196397
"1438","Nicaragua",2014,0.470885019227477
"1439","Nicaragua",2015,0.46760677105968
"1440","Norway",1986,0.30426558676136
"1441","Norway",1987,0.302923195591501
"1442","Norway",1988,0.301861525905456
"1443","Norway",1989,0.301027023351276
"1444","Norway",1990,0.300274833949755
"1445","Norway",1991,0.2975357958174
"1446","Norway",1992,0.293670787089381
"1447","Norway",1993,0.289641368996043
"1448","Norway",1994,0.285433941082007
"1449","Norway",1995,0.281730988996033
"1450","Norway",1996,0.278673546181082
"1451","Norway",1997,0.274096615368564
"1452","Norway",1998,0.26799770717351
"1453","Norway",1999,0.262056865972105
"1454","Norway",2000,0.258361890029451
"1455","Norway",2001,0.252956510681587
"1456","Norway",2002,0.248814828604351
"1457","Norway",2003,0.244804914436156
"1458","Norway",2004,0.241243005224827
"1459","Norway",2005,0.238091777961857
"1460","Norway",2006,0.235053649227008
"1461","Norway",2007,0.232037162383952
"1462","Norway",2008,0.228959166743066
"1463","Norway",2009,0.225943156290054
"1464","Norway",2010,0.222950341771539
"1465","Norway",2011,0.219157017819866
"1466","Norway",2012,0.214600986787451
"1467","Norway",2013,0.210041895240504
"1468","Norway",2014,0.205481710953748
"1469","Norway",2015,0.200991212207475
"1470","Oman",2009,0.280560296063354
"1471","Oman",2010,0.274871463495123
"1472","Oman",2014,0.216585116517065
"1473","Panama",1985,0.559076928421894
"1474","Panama",1986,0.555688666586594
"1475","Panama",1987,0.552195298770548
"1476","Panama",1988,0.537459714161287
"1477","Panama",1989,0.532613799893964
"1478","Panama",1996,0.46388380703738
"1479","Panama",1997,0.454073313749327
"1480","Panama",1998,0.444487046383044
"1481","Panama",1999,0.434946906012078
"1482","Panama",2000,0.426084178193803
"1483","Panama",2001,0.422432074861565
"1484","Panama",2002,0.418462975800049
"1485","Panama",2003,0.414301679104151
"1486","Panama",2004,0.410175044732588
"1487","Panama",2005,0.406219648333757
"1488","Panama",2006,0.402210694018354
"1489","Panama",2007,0.398469038683766
"1490","Panama",2008,0.394901251316295
"1491","Panama",2009,0.391386691736294
"1492","Panama",2010,0.387863667902918
"1493","Panama",2011,0.384357289562209
"1494","Panama",2012,0.380700361829559
"1495","Panama",2013,0.376897530737077
"1496","Panama",2014,0.372952042120167
"1497","Panama",2015,0.36890251474654
"1498","Paraguay",1985,0.656458308622939
"1499","Paraguay",1986,0.647346707346025
"1500","Paraguay",1987,0.637695065812869
"1501","Paraguay",1989,0.617524630858727
"1502","Paraguay",1990,0.607236611117821
"1503","Paraguay",1991,0.59679787092598
"1504","Paraguay",1994,0.568002964366681
"1505","Paraguay",1995,0.559015384524815
"1506","Paraguay",1996,0.550107941722232
"1507","Paraguay",1997,0.54146022823009
"1508","Paraguay",1998,0.532881352842179
"1509","Paraguay",1999,0.52414518341818
"1510","Paraguay",2000,0.51513290427756
"1511","Paraguay",2001,0.506401506812456
"1512","Paraguay",2002,0.4970427794879
"1513","Paraguay",2003,0.490338970305803
"1514","Paraguay",2004,0.48439739645639
"1515","Paraguay",2005,0.478961692459004
"1516","Paraguay",2006,0.473465198648942
"1517","Paraguay",2007,0.4689361750236
"1518","Paraguay",2008,0.465013368213936
"1519","Paraguay",2009,0.461175234654168
"1520","Paraguay",2010,0.457087136005828
"1521","Paraguay",2011,0.453381160324392
"1522","Paraguay",2012,0.449076815133363
"1523","Paraguay",2013,0.444774539733103
"1524","Paraguay",2014,0.440652001371309
"1525","Philippines",1992,0.625813111493176
"1526","Philippines",1993,0.625283643971098
"1527","Philippines",1997,0.623997742967703
"1528","Philippines",1998,0.62420463353904
"1529","Philippines",1999,0.624479371085595
"1530","Philippines",2000,0.624746921571567
"1531","Philippines",2001,0.625263738404846
"1532","Philippines",2002,0.625687602406976
"1533","Philippines",2003,0.626023421915594
"1534","Philippines",2006,0.624660165590565
"1535","Philippines",2007,0.623382559281403
"1536","Philippines",2008,0.621899002849255
"1537","Philippines",2009,0.6204822197384
"1538","Philippines",2010,0.619113777428939
"1539","Philippines",2011,0.616442115562229
"1540","Poland",1990,0.419746609685065
"1541","Poland",1991,0.417996784466264
"1542","Poland",1992,0.416344278779503
"1543","Poland",1993,0.414738370089394
"1544","Poland",1994,0.413197374493955
"1545","Poland",1995,0.411627662405168
"1546","Poland",1996,0.409888299081808
"1547","Poland",1999,0.405129940365878
"1548","Poland",2000,0.40423907867187
"1549","Poland",2001,0.402962513890538
"1550","Poland",2002,0.401925012777358
"1551","Poland",2003,0.402750982456403
"1552","Poland",2004,0.403493940615255
"1553","Poland",2005,0.4044944586354
"1554","Poland",2006,0.405660214624463
"1555","Poland",2007,0.407033281848254
"1556","Poland",2008,0.408817189403815
"1557","Poland",2009,0.410717872089489
"1558","Poland",2010,0.412952756027902
"1559","Poland",2011,0.414583157331942
"1560","Poland",2012,0.415853917010499
"1561","Poland",2013,0.416804717006404
"1562","Poland",2014,0.417406018381053
"1563","Poland",2015,0.418132299390222
"1564","Portugal",1985,0.588700624902632
"1565","Portugal",1986,0.581408731332324
"1566","Portugal",1987,0.573826606063126
"1567","Portugal",1988,0.566324045937219
"1568","Portugal",1989,0.559041794973294
"1569","Portugal",1990,0.551943648187551
"1570","Portugal",1991,0.545412532458396
"1571","Portugal",1992,0.538510106516388
"1572","Portugal",1993,0.531702323985878
"1573","Portugal",1994,0.524681618607865
"1574","Portugal",1995,0.517413785004927
"1575","Portugal",1996,0.510073654148015
"1576","Portugal",1997,0.502797090933423
"1577","Portugal",1998,0.495632628135414
"1578","Portugal",1999,0.48870706678421
"1579","Portugal",2000,0.481750982486192
"1580","Portugal",2001,0.4749118128613
"1581","Portugal",2002,0.468510876401253
"1582","Portugal",2003,0.462037329926903
"1583","Portugal",2007,0.434659435598499
"1584","Portugal",2008,0.427784126657509
"1585","Portugal",2009,0.421008666836021
"1586","Portugal",2010,0.414169529839632
"1587","Portugal",2011,0.407422435230854
"1588","Portugal",2012,0.400877640001687
"1589","Portugal",2013,0.394284669869781
"1590","Portugal",2014,0.387659066368181
"1591","Puerto Rico",1985,0.171813407359803
"1592","Puerto Rico",1986,0.144953822552233
"1593","Puerto Rico",1987,0.122375957115458
"1594","Puerto Rico",1988,0.102930800182099
"1595","Puerto Rico",1989,0.0863121729970848
"1596","Puerto Rico",1990,0.0779153939090531
"1597","Puerto Rico",1991,0.0758593612197698
"1598","Puerto Rico",1992,0.0734176606899052
"1599","Puerto Rico",1993,0.0717756793791225
"1600","Puerto Rico",1994,0.0700897977494486
"1601","Puerto Rico",1995,0.0684315238855697
"1602","Puerto Rico",1996,0.0670516758068613
"1603","Puerto Rico",1997,0.065490780299689
"1604","Puerto Rico",1998,0.0637196287846319
"1605","Puerto Rico",1999,0.0620378604423713
"1606","Puerto Rico",2000,0.0609032366082869
"1607","Puerto Rico",2001,0.0614414857931647
"1608","Puerto Rico",2002,0.0620871112886895
"1609","Puerto Rico",2003,0.0628000296672915
"1610","Puerto Rico",2004,0.0635586933423476
"1611","Puerto Rico",2005,0.0642019060663128
"1612","Puerto Rico",2006,0.0646412141397762
"1613","Puerto Rico",2007,0.0649805131164359
"1614","Puerto Rico",2008,0.0653038914106005
"1615","Puerto Rico",2009,0.0656520709719542
"1616","Puerto Rico",2010,0.0660284221837845
"1617","Puerto Rico",2011,0.0659151917576013
"1618","Puerto Rico",2012,0.0656635392966743
"1619","Puerto Rico",2013,0.065348164253128
"1620","Puerto Rico",2014,0.0646591127461389
"1621","Puerto Rico",2015,0.0638272361437685
"1622","Qatar",1995,0.0554169813356349
"1623","Qatar",2001,0.0399529921183946
"1624","Qatar",2004,0.0316742016546375
"1625","Qatar",2005,0.0282707291691511
"1626","Qatar",2006,0.0250316192794102
"1627","Qatar",2007,0.0222146519883817
"1628","Qatar",2008,0.0197303859848329
"1629","Qatar",2009,0.0175694421398467
"1630","Qatar",2010,0.0157890095425348
"1631","Qatar",2011,0.014718874353993
"1632","Qatar",2012,0.0137223872400968
"1633","Qatar",2013,0.0128049265928302
"1634","Qatar",2014,0.0119368490147148
"1635","Qatar",2015,0.0111207961436579
"1636","Qatar",2016,0.0114376884780866
"1637","Romania",1989,0.515391107058441
"1638","Romania",1990,0.507175227097817
"1639","Romania",1991,0.493831275336412
"1640","Romania",1992,0.491523925005115
"1641","Romania",1993,0.490635430990096
"1642","Romania",1994,0.489742191632741
"1643","Romania",1995,0.488882469179841
"1644","Romania",1996,0.490323475843986
"1645","Romania",1997,0.491176213618971
"1646","Romania",1998,0.49246679730126
"1647","Romania",1999,0.493944502602225
"1648","Romania",2000,0.495401613149513
"1649","Romania",2001,0.490520187009869
"1650","Romania",2002,0.495693333438322
"1651","Romania",2003,0.491794389481219
"1652","Romania",2004,0.488729823168161
"1653","Romania",2005,0.485326928913477
"1654","Romania",2006,0.482127791297929
"1655","Romania",2007,0.474917664333239
"1656","Romania",2008,0.46669484546294
"1657","Romania",2009,0.462488750487166
"1658","Romania",2010,0.459400648200249
"1659","Romania",2011,0.457128830297232
"1660","Romania",2012,0.484828660624281
"1661","Romania",2013,0.484393064253
"1662","Romania",2014,0.484272093277015
"1663","Romania",2015,0.484390790719727
"1664","Romania",2016,0.545678960277697
"1665","Russian Federation",1989,0.29013317486564
"1666","Russian Federation",1990,0.289260193395073
"1667","Russian Federation",1991,0.288093447199628
"1668","Russian Federation",1992,0.286518186240129
"1669","Russian Federation",1993,0.287121321615064
"1670","Russian Federation",1994,0.285196854873279
"1671","Russian Federation",1995,0.284062919680812
"1672","Russian Federation",1996,0.28332539003849
"1673","Russian Federation",1997,0.282878335054922
"1674","Russian Federation",1998,0.282780009194945
"1675","Russian Federation",1999,0.282780917209032
"1676","Russian Federation",2000,0.282679970006446
"1677","Russian Federation",2001,0.282926394569111
"1678","Russian Federation",2002,0.28359970332138
"1679","Russian Federation",2003,0.281094203936219
"1680","Russian Federation",2004,0.279385927219112
"1681","Russian Federation",2005,0.279706939500504
"1682","Russian Federation",2006,0.279974817494917
"1683","Russian Federation",2007,0.280219261217802
"1684","Russian Federation",2008,0.280437315061582
"1685","Russian Federation",2009,0.280681941932634
"1686","Russian Federation",2010,0.278706118254218
"1687","Russian Federation",2011,0.278694698446242
"1688","Russian Federation",2012,0.278697101326343
"1689","Russian Federation",2013,0.278429942707572
"1690","Russian Federation",2014,0.278107941936204
"1691","Russian Federation",2015,0.272904876569476
"1692","San Marino",1999,0.0740681935458262
"1693","San Marino",2000,0.0709105242412298
"1694","San Marino",2005,0.0573854590482929
"1695","Seychelles",1985,0.577372122650565
"1696","Seychelles",1986,0.580146687339942
"1697","Seychelles",1987,0.596130426579304
"1698","Seychelles",2001,0.531765829839181
"1699","Seychelles",2002,0.53478967557376
"1700","Seychelles",2003,0.516064436309835
"1701","Seychelles",2004,0.502821811979532
"1702","Seychelles",2005,0.494987701017293
"1703","Seychelles",2006,0.497404886647407
"1704","Seychelles",2007,0.492797454209785
"1705","Seychelles",2008,0.496990386123207
"1706","Seychelles",2009,0.492113148747453
"1707","Seychelles",2010,0.49936819016284
"1708","Seychelles",2011,0.50135038033648
"1709","Seychelles",2012,0.498775007694675
"1710","Seychelles",2013,0.495432628237746
"1711","Seychelles",2014,0.490661450754955
"1712","Seychelles",2015,0.484758580570099
"1713","Singapore",1985,0
"1714","Singapore",1986,0
"1715","Singapore",1987,0
"1716","Singapore",1988,0
"1717","Singapore",1989,0
"1718","Singapore",1990,0
"1719","Singapore",1991,0
"1720","Singapore",1992,0
"1721","Singapore",1993,0
"1722","Singapore",1994,0
"1723","Singapore",1995,0
"1724","Singapore",1996,0
"1725","Singapore",1997,0
"1726","Singapore",1998,0
"1727","Singapore",1999,0
"1728","Singapore",2000,0
"1729","Singapore",2001,0
"1730","Singapore",2002,0
"1731","Singapore",2003,0
"1732","Singapore",2004,0
"1733","Singapore",2005,0
"1734","Singapore",2006,0
"1735","Singapore",2007,0
"1736","Singapore",2008,0
"1737","Singapore",2009,0
"1738","Singapore",2010,0
"1739","Singapore",2011,0
"1740","Singapore",2012,0
"1741","Singapore",2013,0
"1742","Singapore",2014,0
"1743","Singapore",2015,0
"1744","Slovenia",1995,0.521527854815364
"1745","Slovenia",1996,0.518412910880085
"1746","Slovenia",1997,0.51997052923694
"1747","Slovenia",1998,0.519556709271548
"1748","Slovenia",1999,0.518512779392497
"1749","Slovenia",2000,0.519201859119929
"1750","Slovenia",2001,0.515687168620298
"1751","Slovenia",2002,0.51422230965965
"1752","Slovenia",2003,0.511783454515907
"1753","Slovenia",2004,0.509672340204721
"1754","Slovenia",2005,0.507145554650076
"1755","Slovenia",2006,0.504621929550692
"1756","Slovenia",2007,0.502789087303543
"1757","Slovenia",2008,0.496978792123921
"1758","Slovenia",2009,0.499582912383795
"1759","Slovenia",2010,0.498690079829286
"1760","Slovenia",2011,0.497406613931569
"1761","Slovenia",2012,0.495708351897159
"1762","Slovenia",2013,0.493430348969885
"1763","Slovenia",2014,0.490650362975058
"1764","Slovenia",2015,0.487939679725043
"1765","South Africa",1996,0.511427660967818
"1766","South Africa",1997,0.504816269700721
"1767","South Africa",1998,0.498433835504974
"1768","South Africa",1999,0.492154080776823
"1769","South Africa",2000,0.485918627626911
"1770","South Africa",2001,0.480140048949147
"1771","South Africa",2002,0.473615468462979
"1772","South Africa",2003,0.466811441434708
"1773","South Africa",2004,0.460048981679829
"1774","South Africa",2005,0.45344335096447
"1775","South Africa",2006,0.447101705304138
"1776","South Africa",2007,0.44075139270011
"1777","South Africa",2008,0.448324927501547
"1778","South Africa",2009,0.428189291528158
"1779","South Africa",2010,0.422072768610826
"1780","South Africa",2011,0.415971075960428
"1781","South Africa",2012,0.409929210854031
"1782","South Africa",2013,0.403952486579918
"1783","South Africa",2014,0.397939774857484
"1784","South Africa",2015,0.391860264622444
"1785","Spain",1985,0.275582207528899
"1786","Spain",1986,0.272221702448121
"1787","Spain",1987,0.268977747332852
"1788","Spain",1988,0.265880317239788
"1789","Spain",1989,0.262871872302101
"1790","Spain",1990,0.259903469214314
"1791","Spain",1991,0.258017910606392
"1792","Spain",1992,0.258116930720147
"1793","Spain",1993,0.257742308281527
"1794","Spain",1994,0.257536784366443
"1795","Spain",1995,0.257301074510438
"1796","Spain",1996,0.257043044759058
"1797","Spain",1997,0.256814910925948
"1798","Spain",1998,0.256639109620434
"1799","Spain",1999,0.254562988141185
"1800","Spain",2000,0.251304821344323
"1801","Spain",2001,0.249628185306394
"1802","Spain",2002,0.247142672818613
"1803","Spain",2003,0.245241905531294
"1804","Spain",2004,0.243185614968642
"1805","Spain",2005,0.240934636518375
"1806","Spain",2006,0.238908968768789
"1807","Spain",2007,0.236618525139816
"1808","Spain",2008,0.23428362629786
"1809","Spain",2009,0.232293993801392
"1810","Spain",2010,0.230323770487761
"1811","Spain",2011,0.228419512030593
"1812","Spain",2012,0.222663195759097
"1813","Spain",2013,0.219957657234417
"1814","Spain",2014,0.217121646791829
"1815","Spain",2015,0.214405096177616
"1816","Sri Lanka",1985,0.950295882925894
"1817","Sri Lanka",1986,0.947454724534108
"1818","Sri Lanka",1996,0.899696705284625
"1819","Sri Lanka",1997,0.898448324064807
"1820","Sri Lanka",1998,0.896669734541262
"1821","Sri Lanka",1999,0.895092668232171
"1822","Sri Lanka",2000,0.894370550227612
"1823","Sri Lanka",2001,0.89417420389296
"1824","Sri Lanka",2002,0.894581993654157
"1825","Sri Lanka",2003,0.895448437416278
"1826","Sri Lanka",2006,0.89834955131635
"1827","Suriname",1985,0.399050514253132
"1828","Suriname",1986,0.399534163870118
"1829","Suriname",1987,0.398856674718536
"1830","Suriname",1988,0.396944159805896
"1831","Suriname",1989,0.394844761937629
"1832","Suriname",1990,0.400738741787377
"1833","Suriname",1991,0.391337997135618
"1834","Suriname",1992,0.38994854063399
"1835","Suriname",1995,0.386551622305253
"1836","Suriname",1996,0.384877945256009
"1837","Suriname",1997,0.383280863083757
"1838","Suriname",1998,0.381642120964557
"1839","Suriname",1999,0.379981805160366
"1840","Suriname",2000,0.378315616631901
"1841","Suriname",2001,0.376810296902826
"1842","Suriname",2002,0.375147904234768
"1843","Suriname",2003,0.373416952060686
"1844","Suriname",2004,0.37172132446493
"1845","Suriname",2005,0.371528631387922
"1846","Suriname",2006,0.371421196839137
"1847","Suriname",2007,0.371415439775032
"1848","Suriname",2008,0.37152907764797
"1849","Suriname",2009,0.371700226804606
"1850","Suriname",2010,0.371943880198213
"1851","Suriname",2011,0.372304899879964
"1852","Suriname",2012,0.37269413612888
"1853","Suriname",2013,0.373109107157365
"1854","Suriname",2014,0.37333183310495
"1855","Sweden",1987,0.179444787021774
"1856","Sweden",1988,0.179773647407779
"1857","Sweden",1989,0.180206762227958
"1858","Sweden",1990,0.180676620323442
"1859","Sweden",1991,0.1799969929491
"1860","Sweden",1992,0.178650327175057
"1861","Sweden",1993,0.177154739333776
"1862","Sweden",1994,0.175408647385199
"1863","Sweden",1995,0.173429591469745
"1864","Sweden",1996,0.171877116870658
"1865","Sweden",1997,0.170911990794221
"1866","Sweden",1998,0.169992790818352
"1867","Sweden",1999,0.169185322440378
"1868","Sweden",2000,0.168537220022003
"1869","Sweden",2001,0.167908947144781
"1870","Sweden",2002,0.167275171752229
"1871","Sweden",2003,0.166745460241634
"1872","Sweden",2004,0.166280199875151
"1873","Sweden",2005,0.165826113689265
"1874","Sweden",2006,0.164858626558046
"1875","Sweden",2007,0.163388325167224
"1876","Sweden",2008,0.161864785713998
"1877","Sweden",2009,0.160336037674155
"1878","Sweden",2010,0.1588401888401
"1879","Sweden",2011,0.156372933302344
"1880","Sweden",2012,0.152966785899065
"1881","Sweden",2013,0.149621534910698
"1882","Sweden",2014,0.14630559464152
"1883","Sweden",2015,0.144571110397964
"1884","Sweden",2016,0.160560005208069
"1885","Switzerland",1995,0.280308080044113
"1886","Switzerland",1996,0.280654177466977
"1887","Switzerland",1997,0.280935210789907
"1888","Switzerland",1998,0.280248612376672
"1889","Switzerland",1999,0.280528489965524
"1890","Switzerland",2000,0.280814557117242
"1891","Switzerland",2001,0.28036600895185
"1892","Switzerland",2002,0.27912243296647
"1893","Switzerland",2003,0.279826478837024
"1894","Switzerland",2004,0.279332386656903
"1895","Switzerland",2005,0.278913211440284
"1896","Switzerland",2006,0.27856277704307
"1897","Switzerland",2007,0.278242401159531
"1898","Switzerland",2008,0.277991130020635
"1899","Switzerland",2009,0.277795724088842
"1900","Switzerland",2010,0.277616200134747
"1901","Switzerland",2011,0.277521763980803
"1902","Switzerland",2012,0.277388911884683
"1903","Switzerland",2013,0.277244181630785
"1904","Switzerland",2014,0.275806178583291
"1905","Switzerland",2015,0.27580337948557
"1906","Thailand",1985,0.808156257232183
"1907","Thailand",1986,0.802133172887567
"1908","Thailand",1987,0.796162327957731
"1909","Thailand",1990,0.779522341289015
"1910","Thailand",1991,0.776048345861127
"1911","Thailand",1992,0.772745847804473
"1912","Thailand",1994,0.78133491903105
"1913","Thailand",1995,0.762977076616443
"1914","Thailand",1996,0.759677050796373
"1915","Thailand",1997,0.755935761859632
"1916","Thailand",1998,0.751932590443793
"1917","Thailand",1999,0.747913472212086
"1918","Thailand",2000,0.74144238378078
"1919","Thailand",2002,0.72873760006069
"1920","Thailand",2003,0.698130612381679
"1921","Thailand",2004,0.683704945034284
"1922","Thailand",2005,0.669293276628384
"1923","Thailand",2006,0.654936222625053
"1924","Thailand",2007,0.674404023017894
"1925","Thailand",2008,0.660302062385229
"1926","Thailand",2009,0.646030790374758
"1927","Thailand",2010,0.631317740667041
"1928","Thailand",2011,0.619720810682941
"1929","Thailand",2012,0.612966216432854
"1930","Thailand",2013,0.603387495423464
"1931","Thailand",2014,0.593718261325824
"1932","Thailand",2015,0.586211155866046
"1933","Thailand",2016,0.664281233326551
"1934","Trinidad and Tobago",1985,0.54358676231472
"1935","Trinidad and Tobago",1986,0.519873285725993
"1936","Trinidad and Tobago",1987,0.514621613074642
"1937","Trinidad and Tobago",1988,0.508560141876468
"1938","Trinidad and Tobago",1989,0.522413530454644
"1939","Trinidad and Tobago",1990,0.51498253102202
"1940","Trinidad and Tobago",1991,0.509953257755664
"1941","Trinidad and Tobago",1992,0.49723424224418
"1942","Trinidad and Tobago",1993,0.491195252812634
"1943","Trinidad and Tobago",1994,0.485364618312307
"1944","Trinidad and Tobago",1995,0.491003103098399
"1945","Trinidad and Tobago",1996,0.487330758199805
"1946","Trinidad and Tobago",1997,0.483698252038256
"1947","Trinidad and Tobago",1998,0.480089046813794
"1948","Trinidad and Tobago",1999,0.476781697757648
"1949","Trinidad and Tobago",2000,0.474486661167517
"1950","Trinidad and Tobago",2001,0.476133535583151
"1951","Trinidad and Tobago",2002,0.478005990910169
"1952","Trinidad and Tobago",2003,0.480065870825202
"1953","Trinidad and Tobago",2004,0.482236315292592
"1954","Trinidad and Tobago",2005,0.484497358710945
"1955","Trinidad and Tobago",2006,0.487301765812014
"1956","Trinidad and Tobago",2007,0.48973672743328
"1957","Trinidad and Tobago",2008,0.491892725308918
"1958","Trinidad and Tobago",2009,0.493943341675523
"1959","Trinidad and Tobago",2010,0.496013413452282
"1960","Trinidad and Tobago",2011,0.498058902979097
"1961","Turkey",2009,0.321847318518635
"1962","Turkey",2010,0.315062865422945
"1963","Turkey",2011,0.308574029610157
"1964","Turkey",2012,0.302986802450228
"1965","Turkey",2013,0.297909528304758
"1966","Turkey",2014,0.292380382454202
"1967","Turkey",2015,0.287352885098893
"1968","Turkmenistan",1987,0.649059966751787
"1969","Turkmenistan",1988,0.652894558693723
"1970","Turkmenistan",1989,0.655714686323879
"1971","Turkmenistan",1990,0.656996344893712
"1972","Turkmenistan",1991,0.659108408187065
"1973","Turkmenistan",1992,0.660535626506924
"1974","Turkmenistan",1993,0.664402850589039
"1975","Turkmenistan",1994,0.664383259506512
"1976","Turkmenistan",1995,0.608396467341557
"1977","Turkmenistan",1996,0.60241921737306
"1978","Turkmenistan",1997,0.595251698469524
"1979","Turkmenistan",1998,0.587160766207854
"1980","Turkmenistan",1999,0.612718139920253
"1981","Turkmenistan",2000,0.60664416727369
"1982","Turkmenistan",2001,0.600185743003753
"1983","Turkmenistan",2002,0.596741360906805
"1984","Turkmenistan",2003,0.595242979399632
"1985","Turkmenistan",2004,0.594073238168312
"1986","Turkmenistan",2005,0.591997330530924
"1987","Turkmenistan",2006,0.591125770264417
"1988","Turkmenistan",2007,0.58786047623368
"1989","Turkmenistan",2008,0.58318941211241
"1990","Turkmenistan",2009,0.578779913247235
"1991","Turkmenistan",2010,0.57575563820068
"1992","Turkmenistan",2011,0.572367283342153
"1993","Turkmenistan",2012,0.570862541388072
"1994","Turkmenistan",2013,0.570290240890166
"1995","Turkmenistan",2014,0.568968878631401
"1996","Turkmenistan",2015,0.565842937144366
"1997","Ukraine",1987,0.369965458625888
"1998","Ukraine",1988,0.364071651800074
"1999","Ukraine",1989,0.360772117391715
"2000","Ukraine",1990,0.359597295908469
"2001","Ukraine",1991,0.358216197345755
"2002","Ukraine",1992,0.356704449274254
"2003","Ukraine",1993,0.355067935722354
"2004","Ukraine",1994,0.353352262421023
"2005","Ukraine",1995,0.351630572326711
"2006","Ukraine",1996,0.349852674135639
"2007","Ukraine",1997,0.348087174256888
"2008","Ukraine",1998,0.346382047211307
"2009","Ukraine",1999,0.344604319596496
"2010","Ukraine",2000,0.342845358493607
"2011","Ukraine",2001,0.341336457721098
"2012","Ukraine",2002,0.342388316044514
"2013","Ukraine",2003,0.340809705868502
"2014","Ukraine",2004,0.339249402955381
"2015","Ukraine",2005,0.337623834618946
"2016","Ukraine",2006,0.336323434216333
"2017","Ukraine",2007,0.335182529122537
"2018","Ukraine",2008,0.334098950468126
"2019","Ukraine",2009,0.333024618126498
"2020","Ukraine",2010,0.332708922435625
"2021","Ukraine",2011,0.332236938021662
"2022","Ukraine",2012,0.331655728072667
"2023","Ukraine",2014,0.347190919491582
"2024","Ukraine",2015,0.346264722262217
"2025","United Arab Emirates",2005,0.18977584983205
"2026","United Arab Emirates",2006,0.184731756257261
"2027","United Arab Emirates",2007,0.180163430423553
"2028","United Arab Emirates",2008,0.175926703888372
"2029","United Arab Emirates",2009,0.171858706006951
"2030","United Arab Emirates",2010,0.167877315272183
"2031","United Kingdom",1985,0.23054728571586
"2032","United Kingdom",1986,0.231123827253454
"2033","United Kingdom",1987,0.231626627881552
"2034","United Kingdom",1988,0.232365832344493
"2035","United Kingdom",1989,0.233007032458321
"2036","United Kingdom",1990,0.233659880516126
"2037","United Kingdom",1991,0.233179251605297
"2038","United Kingdom",1992,0.232424117163657
"2039","United Kingdom",1993,0.231452949942896
"2040","United Kingdom",1994,0.230486985280407
"2041","United Kingdom",1995,0.22940776717029
"2042","United Kingdom",1996,0.22824931876939
"2043","United Kingdom",1997,0.22716189926957
"2044","United Kingdom",1998,0.226123022552118
"2045","United Kingdom",1999,0.225014820893753
"2046","United Kingdom",2000,0.223981600426551
"2047","United Kingdom",2001,0.226055214070598
"2048","United Kingdom",2002,0.22250278555605
"2049","United Kingdom",2003,0.219394645410154
"2050","United Kingdom",2004,0.216457947081829
"2051","United Kingdom",2005,0.213550258959734
"2052","United Kingdom",2006,0.211035917488408
"2053","United Kingdom",2007,0.20861245463315
"2054","United Kingdom",2008,0.206186278323218
"2055","United Kingdom",2009,0.203628013864345
"2056","United Kingdom",2010,0.20094769956542
"2057","United Kingdom",2011,0.198000205598149
"2058","United Kingdom",2012,0.19377240452892
"2059","United Kingdom",2013,0.191002285603256
"2060","United Kingdom",2014,0.188120193791421
"2061","United Kingdom",2015,0.185247917737035
"2062","United States",1985,0.274936887977524
"2063","United States",1986,0.273098467959173
"2064","United States",1987,0.271260627359512
"2065","United States",1988,0.269477678898111
"2066","United States",1989,0.267924025030071
"2067","United States",1990,0.268129118711936
"2068","United States",1991,0.263878657835725
"2069","United States",1992,0.260286479603616
"2070","United States",1993,0.25667421728181
"2071","United States",1994,0.252885789931322
"2072","United States",1995,0.249048197682684
"2073","United States",1996,0.244909807140918
"2074","United States",1997,0.241311905837455
"2075","United States",1998,0.237326687804694
"2076","United States",1999,0.233768013572106
"2077","United States",2000,0.225335179329582
"2078","United States",2001,0.222948422908041
"2079","United States",2002,0.220363893288112
"2080","United States",2003,0.218532345032566
"2081","United States",2004,0.216652093392388
"2082","United States",2005,0.214830339436806
"2083","United States",2006,0.21284825181674
"2084","United States",2007,0.211773049240567
"2085","United States",2008,0.21068067770975
"2086","United States",2009,0.208636254739983
"2087","United States",2010,0.206641771975772
"2088","United States",2011,0.204561163408042
"2089","United States",2012,0.202457573526256
"2090","United States",2013,0.200252071239063
"2091","United States",2014,0.19815074831838
"2092","United States",2015,0.196093321070587
"2093","Uruguay",1985,0.140901899283298
"2094","Uruguay",1986,0.136757275617466
"2095","Uruguay",1987,0.132517495225631
"2096","Uruguay",1988,0.128427229451625
"2097","Uruguay",1989,0.124481467550088
"2098","Uruguay",1990,0.121008425896815
"2099","Uruguay",1993,0.110392513851633
"2100","Uruguay",1994,0.106946998884018
"2101","Uruguay",1995,0.103607663112211
"2102","Uruguay",1996,0.100321540374195
"2103","Uruguay",1997,0.0967966645975833
"2104","Uruguay",1998,0.093362672178867
"2105","Uruguay",1999,0.0900378735706796
"2106","Uruguay",2000,0.0868049977542235
"2107","Uruguay",2001,0.0836605385450952
