"","Country","Year","%FHead"
"1716","Turkey",1985,7.01931172434317
"1717","Turkey",1986,7.21681579927827
"1718","Turkey",1987,7.49211280388033
"1719","Turkey",1988,7.7674098084824
"1720","Turkey",1989,8.04270681308435
"1721","Turkey",1990,7.90815466274592
"1722","Turkey",1991,8.59330082228848
"1723","Turkey",1992,8.86859782689044
"1724","Turkey",1993,9.75706157979645
"1725","Turkey",1994,9.41919183609457
"1726","Turkey",1995,9.69448884069664
"1727","Turkey",1996,9.96978584529859
"1728","Turkey",1997,10.2450828499007
"1729","Turkey",1998,10.3459313177233
"1730","Turkey",1999,10.7956768591047
"1731","Turkey",2000,10.7113937374156
"1732","Turkey",2001,11.3462708683088
"1733","Turkey",2002,11.6215678729108
"1734","Turkey",2003,11.8968648775128
"1735","Turkey",2004,12.4250800221556
"1736","Uganda",1991,28.4640384119886
"1737","Uganda",1992,25.8652251547561
"1738","Uganda",1993,26.0183400212774
"1739","Uganda",1994,26.1714548877986
"1740","Uganda",1995,24.3418167823032
"1741","Uganda",1996,26.4776846208412
"1742","Uganda",1997,26.6307994873624
"1743","Uganda",1998,26.7839143538837
"1744","Uganda",1999,26.9370292204049
"1745","Uganda",2000,27.4510360243711
"1746","Uganda",2001,27.2432589534474
"1747","Uganda",2002,23.0746615386898
"1748","Uganda",2003,27.54948868649
"1749","Uganda",2004,27.7026035530112
"1750","Uganda",2005,27.8557184195325
"1751","Uganda",2006,29.9233773429887
"1752","Uganda",2007,28.161948152575
"1753","Uganda",2008,28.3150630190963
"1754","Uganda",2009,29.7686867761316
"1755","Uganda",2010,28.6212927521388
"1756","Uganda",2011,29.5530572525817
"1757","Uganda",2012,28.9275224851813
"1758","Uganda",2013,29.0806373517025
"1759","Uganda",2014,26.9472818605887
"1760","Uganda",2015,29.3868670847451
"1761","Uganda",2016,31.0243949196273
"1762","Ukraine",2007,49.4904994206808
"1763","United Kingdom",1991,30.7045328382369
"1764","United Kingdom",1992,31.1828449490779
"1765","United Kingdom",1993,31.6611570599184
"1766","United Kingdom",1994,32.1394691707591
"1767","United Kingdom",1995,32.6177812815996
"1768","United Kingdom",1996,33.0960933924401
"1769","United Kingdom",1997,33.5744055032808
"1770","United Kingdom",1998,34.0527176141213
"1771","United Kingdom",1999,34.5310297249619
"1772","United Kingdom",2000,35.0093418358024
"1773","United Kingdom",2001,35.487653946643
"1774","United Kingdom",2002,35.9659660574836
"1775","United Kingdom",2003,36.4442781683241
"1776","United Kingdom",2004,36.9225902791648
"1777","United Kingdom",2005,37.4009023900053
"1778","United Kingdom",2006,37.8792145008458
"1779","United Kingdom",2007,38.3575266116864
"1780","United Kingdom",2008,38.835838722527
"1781","United Kingdom",2009,39.3141508333675
"1782","United Kingdom",2010,39.7924629442081
"1783","United Kingdom",2011,40.2707750550486
"1784","United States",1990,32.4989236637244
"1785","United States",1991,31.8293656801829
"1786","United States",1992,32.608794276548
"1787","United States",1993,33.3882228729133
"1788","United States",1994,34.1676514692783
"1789","United States",1995,34.9470800656436
"1790","United States",1996,35.7265086620087
"1791","United States",1997,36.5059372583739
"1792","United States",1998,37.285365854739
"1793","United States",1999,38.0647944511043
"1794","United States",2000,34.9015583517502
"1795","United States",2001,39.6236516438346
"1796","United States",2002,40.4030802401999
"1797","United States",2003,41.1825088365649
"1798","United States",2004,41.9619374329302
"1799","United States",2005,44.8307491011074
"1800","United States",2006,43.5207946256605
"1801","United States",2007,44.3002232220256
"1802","United States",2008,45.0796518183909
"1803","United States",2009,45.8590804147559
"1804","United States",2010,47.0428040551218
"1805","Uruguay",1985,23.0041943781429
"1806","Uruguay",1986,22.0701672778796
"1807","Uruguay",1987,22.9091282007521
"1808","Uruguay",1988,23.7480891236248
"1809","Uruguay",1989,24.5870500464973
"1810","Uruguay",1990,25.4260109693698
"1811","Uruguay",1991,26.2649718922423
"1812","Uruguay",1992,27.1039328151148
"1813","Uruguay",1993,27.9428937379873
"1814","Uruguay",1994,28.7818546608598
"1815","Uruguay",1995,29.6208155837323
"1816","Uruguay",1996,29.2858687036103
"1817","Uruguay",1997,31.2987374294773
"1818","Uruguay",1998,32.1376983523498
"1819","Uruguay",1999,32.9766592752223
"1820","Uruguay",2000,33.8156201980948
"1821","Uruguay",2001,34.6545811209674
"1822","Uruguay",2002,35.4935420438399
"1823","Uruguay",2003,36.3325029667124
"1824","Uruguay",2004,37.1714638895849
"1825","Uruguay",2005,38.0104248124574
"1826","Uruguay",2006,33.1515714240071
"1827","Uruguay",2007,39.6883466582024
"1828","Uruguay",2008,40.5273075810749
"1829","Uruguay",2009,41.3662685039474
"1830","Uruguay",2010,42.2052294268199
"1831","Uruguay",2011,48.1429244408736
"1832","Uzbekistan",1996,22.2433492657328
"1833","Venezuela, RB",1990,24.2274366322629
"1834","Venezuela, RB",1991,24.6996986157562
"1835","Venezuela, RB",1992,25.1719605992495
"1836","Venezuela, RB",1993,25.6442225827426
"1837","Venezuela, RB",1994,26.1164845662358
"1838","Venezuela, RB",1995,26.588746549729
"1839","Venezuela, RB",1996,27.0610085332221
"1840","Venezuela, RB",1997,27.5332705167153
"1841","Venezuela, RB",1998,28.0055325002085
"1842","Venezuela, RB",1999,28.4777944837017
"1843","Venezuela, RB",2000,28.9500564671948
"1844","Venezuela, RB",2001,29.4223184506879
"1845","Yemen, Rep.",1991,12.1964726069865
"1846","Yemen, Rep.",1992,11.9956393704238
"1847","Yemen, Rep.",1993,11.7948061338612
"1848","Yemen, Rep.",1994,11.5939728972987
"1849","Yemen, Rep.",1995,11.3931396607361
"1850","Yemen, Rep.",1996,11.1923064241736
"1851","Yemen, Rep.",1997,10.991473187611
"1852","Yemen, Rep.",1998,10.7906399510484
"1853","Yemen, Rep.",1999,10.5898067144859
"1854","Yemen, Rep.",2000,10.3889734779233
"1855","Yemen, Rep.",2001,10.1881402413608
"1856","Yemen, Rep.",2002,9.9873070047982
"1857","Yemen, Rep.",2003,9.78647376823562
"1858","Yemen, Rep.",2004,9.58564053167311
"1859","Yemen, Rep.",2005,9.38480729511053
"1860","Yemen, Rep.",2006,9.18397405854796
"1861","Yemen, Rep.",2007,8.98314082198539
"1862","Yemen, Rep.",2008,8.78230758542287
"1863","Yemen, Rep.",2009,8.5814743488603
"1864","Yemen, Rep.",2010,8.38064111229772
"1865","Yemen, Rep.",2011,8.17980787573515
"1866","Yemen, Rep.",2012,7.97897463917263
"1867","Yemen, Rep.",2013,7.77814140261017
"1868","Zambia",1990,24.7142779236361
"1869","Zambia",1991,20.44510855934
"1870","Zambia",1992,16.2383255446851
"1871","Zambia",1993,20.824906489573
"1872","Zambia",1994,21.0148054546894
"1873","Zambia",1995,21.2047044198059
"1874","Zambia",1996,23.0846427699944
"1875","Zambia",1997,21.5845023500387
"1876","Zambia",1998,21.7744013151552
"1877","Zambia",1999,21.9643002802717
"1878","Zambia",2000,19.0567128998112
"1879","Zambia",2001,22.3440982105046
"1880","Zambia",2002,22.6290964898256
"1881","Zambia",2003,22.7238961407375
"1882","Zambia",2004,22.9137951058539
"1883","Zambia",2005,23.1036940709704
"1884","Zambia",2006,23.2935930360869
"1885","Zambia",2007,24.2790555630127
"1886","Zambia",2008,23.6733909663197
"1887","Zambia",2009,23.8632899314362
"1888","Zambia",2010,22.5494986025088
"1889","Zambia",2011,24.2430878616691
"1890","Zambia",2012,24.4329868267856
"1891","Zambia",2013,26.5809738207953
"1892","Zimbabwe",1994,32.7471139306711
"1893","Zimbabwe",1995,32.9256728359637
"1894","Zimbabwe",1996,33.4343380566473
"1895","Zimbabwe",1997,33.9430032773309
"1896","Zimbabwe",1998,34.4516684980147
"1897","Zimbabwe",1999,33.4434766708876
"1898","Zimbabwe",2000,35.4689989393819
"1899","Zimbabwe",2001,35.9776641600655
"1900","Zimbabwe",2002,36.4863293807491
"1901","Zimbabwe",2003,36.9949946014328
"1902","Zimbabwe",2004,37.5036598221164
"1903","Zimbabwe",2005,37.7397662576783
"1904","Zimbabwe",2006,38.5209902634837
"1905","Zimbabwe",2007,39.0296554841673
"1906","Zimbabwe",2008,39.538320704851
"1907","Zimbabwe",2009,40.0469859255346
"1908","Zimbabwe",2010,44.5682647448149
"1909","Zimbabwe",2011,41.0643163669018
"1910","Zimbabwe",2012,41.5729815875854
"1911","Zimbabwe",2013,42.0816468082692
"1912","Zimbabwe",2014,42.5903120289527
"1913","Zimbabwe",2015,40.5456731685815
