"","Country","Year","%20-Head","%20-64Head"
"1019","Malawi",1993,2.14739210040405,85.8118707632295
"1020","Malawi",1994,2.10473843441726,85.7918937930509
"1021","Malawi",1995,2.06208476843045,85.7719168228723
"1022","Malawi",1996,2.01943110244366,85.7519398526937
"1023","Malawi",1997,1.97677743645687,85.7319628825151
"1024","Malawi",1998,3.01692291454104,85.1867325757309
"1025","Malawi",1999,1.89147010448328,85.6920089421579
"1026","Malawi",2000,1.39909353158107,87.478872886701
"1027","Malawi",2001,1.80616277250968,85.6520550018006
"1028","Malawi",2002,1.76350910652289,85.6320780316221
"1029","Malawi",2003,1.7208554405361,85.6121010614434
"1030","Malawi",2004,1.50454412340435,86.3631112586392
"1031","Malawi",2005,1.6355481085625,85.5721471210862
"1032","Malawi",2006,1.59289444257571,85.5521701509076
"1033","Malawi",2007,1.55024077658891,85.532193180729
"1034","Malawi",2008,1.34150814861395,86.7071913919894
"1035","Malawi",2009,1.46493344461533,85.4922392403718
"1036","Malawi",2010,1.1657820401978,86.5705473800761
"1037","Malawi",2011,1.37962611264173,85.4522853000146
"1038","Malawi",2012,1.33697244665494,85.432308329836
"1039","Malawi",2013,1.29431878066814,85.4123313596574
"1040","Malawi",2014,1.32148376528368,82.4318220865845
"1041","Malawi",2015,1.57737523315364,85.3104850732391
"1042","Malaysia",1991,1.36634027100731,88.5168072570048
"1043","Malaysia",1992,1.29929920676366,88.58613535698
"1044","Malaysia",1993,1.23225814252007,88.6554634569552
"1045","Malaysia",1994,1.16521707827647,88.7247915569304
"1046","Malaysia",1995,1.09817601403284,88.7941196569056
"1047","Malaysia",1996,1.03113494978925,88.8634477568808
"1048","Malaysia",1997,0.964093885545623,88.932775856856
"1049","Malaysia",1998,0.897052821302026,89.0021039568312
"1050","Malaysia",1999,0.830011757058401,89.0714320568065
"1051","Malaysia",2000,0.762970692814811,89.1407601567817
"1052","Maldives",2009,0.0938342653210772,83.3344338615724
"1053","Maldives",2010,0.130595393395964,83.7754388872478
"1054","Maldives",2011,0.16735652147085,84.2164439129231
"1055","Maldives",2012,0.204117649545736,84.6574489385985
"1056","Maldives",2013,0.240878777620622,85.0984539642739
"1057","Maldives",2014,0.277639905695496,85.5394589899491
"1058","Mali",1987,1.08584276289116,86.8209796911282
"1059","Mali",1988,1.01920693374571,86.3211861968271
"1060","Mali",1989,1.00897409860607,86.2690460350897
"1061","Mali",1990,0.998741263466432,86.2169058733522
"1062","Mali",1991,0.988508428326789,86.1647657116147
"1063","Mali",1992,0.978275593187149,86.1126255498772
"1064","Mali",1993,0.968042758047506,86.0604853881397
"1065","Mali",1994,0.957809922907867,86.0083452264023
"1066","Mali",1995,0.947577087768224,85.9562050646648
"1067","Mali",1996,0.45442666217847,85.5475390928668
"1068","Mali",1997,0.927111417488941,85.8519247411898
"1069","Mali",1998,1.08940274514653,85.9082478051193
"1070","Mali",1999,0.906645747209659,85.7476444177149
"1071","Mali",2000,0.896412912070016,85.6955042559774
"1072","Mali",2001,1.22483976485904,84.7933684524973
"1073","Mali",2002,0.875947241790733,85.5912239325024
"1074","Mali",2003,0.865714406651094,85.5390837707649
"1075","Mali",2004,0.855481571511451,85.4869436090274
"1076","Mali",2005,0.845248736371811,85.43480344729
"1077","Mali",2006,0.747676591305379,85.5817878790861
"1078","Mali",2007,0.824783066092529,85.330523123815
"1079","Mali",2008,0.814550230952886,85.2783829620775
"1080","Mali",2009,1.03766659922691,85.6095091288433
"1081","Mali",2010,0.794084560673603,85.1741026386026
"1082","Mali",2011,0.78385172553396,85.1219624768651
"1083","Mali",2012,0.542939742625864,85.1378362866634
"1084","Malta",1995,0.137262615187606,77.479724470409
"1085","Malta",1996,0.153384311514148,77.445420381609
"1086","Malta",1997,0.15359846631847,77.1252991338615
"1087","Malta",1998,0.153812621122791,76.8051778861141
"1088","Malta",1999,0.154026775927113,76.4850566383666
"1089","Malta",2000,0.154240930731434,76.164935390619
"1090","Malta",2001,0.154455085535755,75.8448141428715
"1091","Malta",2002,0.154669240340077,75.5246928951241
"1092","Malta",2003,0.154883395144398,75.2045716473766
"1093","Malta",2004,0.15509754994872,74.884450399629
"1094","Malta",2005,0.197731815478962,75.3265082424077
"1095","Malta",2006,0.155525859557363,74.2442079041341
"1096","Malta",2007,0.155740014361684,73.9240866563866
"1097","Malta",2008,0.155954169166005,73.6039654086391
"1098","Malta",2009,0.156168323970327,73.2838441608916
"1099","Malta",2010,0.156382478774648,72.9637229131441
"1100","Malta",2011,0.13008406437527,72.1672397338179
"1101","Mauritius",2000,0.0837006486800273,86.1131173766597
"1102","Mauritius",2001,0.083061093096547,85.8490373771242
"1103","Mauritius",2002,0.082421537513067,85.5849573775888
"1104","Mauritius",2003,0.0817819819295873,85.3208773780535
"1105","Mauritius",2004,0.0811424263461074,85.0567973785182
"1106","Mauritius",2005,0.0805028707626274,84.792717378983
"1107","Mauritius",2006,0.0798633151791475,84.5286373794477
"1108","Mauritius",2007,0.0792237595956675,84.2645573799124
