"","Country","Year","%60+Head","%65+Head"
"148","Bolivia",2010,19.6568974902907,13.6810340010351
"149","Bolivia",2011,19.7537631750435,13.7680014664244
"150","Bolivia",2012,19.2665123257412,12.9079564990353
"151","Botswana",1991,19.1020999275887,13.9283128167994
"152","Botswana",1992,19.0554734189193,14.0083811602667
"153","Botswana",1993,18.9291488483653,13.9079577507447
"154","Botswana",1994,18.8028242778113,13.8075343412227
"155","Botswana",1995,18.6764997072573,13.7071109317006
"156","Botswana",1996,18.5501751367033,13.6066875221786
"157","Botswana",1997,18.4238505661493,13.5062641126566
"158","Botswana",1998,18.2975259955952,13.4058407031346
"159","Botswana",1999,18.1712014250412,13.3054172936126
"160","Botswana",2000,18.0448768544872,13.2049938840906
"161","Botswana",2001,18.0779484077025,13.4655539805471
"162","Botswana",2002,17.7922277133792,13.0041470650465
"163","Botswana",2003,17.6659031428252,12.9037236555245
"164","Botswana",2004,17.5395785722711,12.8033002460025
"165","Botswana",2005,17.4132540017171,12.7028768364805
"166","Botswana",2006,17.2869294311631,12.6024534269584
"167","Botswana",2007,17.1606048606091,12.5020300174364
"168","Botswana",2008,17.0342802900551,12.4016066079144
"169","Botswana",2009,16.907955719501,12.3011831983924
"170","Botswana",2010,16.781631148947,12.2007597888704
"171","Botswana",2011,16.5756085165084,11.9198446263591
"172","Brazil",1991,21.3934049688375,14.6461554921829
"173","Brazil",1992,20.7138733080491,14.0303293871636
"174","Brazil",1993,20.7514549946831,14.0630949627994
"175","Brazil",1994,20.7890366813171,14.0958605384353
"176","Brazil",1995,20.8266183679512,14.1286261140711
"177","Brazil",1996,20.5728214925777,13.712691020223
"178","Brazil",1997,20.9017817412193,14.1941572653428
"179","Brazil",1998,20.9393634278533,14.2269228409787
"180","Brazil",1999,20.9769451144873,14.2596884166145
"181","Brazil",2000,20.0599414278291,13.688310736283
"182","Brazil",2001,21.0521084877554,14.3252195678862
"183","Brazil",2002,21.0896901743895,14.357985143522
"184","Brazil",2003,21.1272718610235,14.3907507191579
"185","Brazil",2004,21.1648535476575,14.4235162947937
"186","Brazil",2005,21.2024352342916,14.4562818704296
"187","Brazil",2006,21.2400169209256,14.4890474460654
"188","Brazil",2007,21.2775986075596,14.5218130217013
"189","Brazil",2008,21.3151802941937,14.5545785973371
"190","Brazil",2009,21.3527619808277,14.5873441729729
"191","Brazil",2010,21.919194255339,15.0243619934049
"192","Brunei Darussalam",2011,18.1880797807641,11.2680803669563
"193","Bulgaria",2001,37.6589690011429,28.2188188660273
"194","Bulgaria",2002,38.2340289067454,28.2812335349416
"195","Bulgaria",2003,38.8090888123472,28.343648203856
"196","Bulgaria",2004,39.3841487179493,28.4060628727703
"197","Bulgaria",2005,39.9592086235514,28.4684775416847
"198","Bulgaria",2006,40.5342685291535,28.530892210599
"199","Bulgaria",2007,41.1093284347553,28.5933068795133
"200","Bulgaria",2008,41.6843883403574,28.6557215484277
"201","Bulgaria",2009,42.2594482459594,28.718136217342
"202","Bulgaria",2010,42.8345081515615,28.7805508862563
"203","Bulgaria",2011,43.4095680571633,28.8429655551707
"204","Burkina Faso",1993,22.7896761408025,14.5784245150101
"205","Burkina Faso",1994,21.4773097183294,14.0775867512591
"206","Burkina Faso",1995,21.2870200945332,13.9522075837204
"207","Burkina Faso",1996,17.3956524673444,11.1933934191878
"208","Burkina Faso",1997,20.9064408469409,13.701449248643
"209","Burkina Faso",1998,20.7161512231448,13.5760700811043
"210","Burkina Faso",1999,23.4767972451741,15.9507555118042
"211","Burkina Faso",2000,20.3355719755526,13.325311746027
"212","Burkina Faso",2001,20.1452823517564,13.1999325784883
"213","Burkina Faso",2002,19.9549927279602,13.0745534109496
"214","Burkina Faso",2003,22.0703802052702,14.7968718106966
"215","Burkina Faso",2004,19.574413480368,12.8237950758722
"216","Burkina Faso",2005,19.3841238565719,12.6984159083335
"217","Burkina Faso",2006,15.0045569133455,9.81525111110463
"218","Burkina Faso",2007,19.0035446089796,12.4476575732562
"219","Burkina Faso",2008,18.8132549851834,12.3222784057174
"220","Burkina Faso",2009,18.6229653613873,12.1968992381788
"221","Burkina Faso",2010,20.1685574987787,13.0099806329489
"222","Burkina Faso",2011,18.2423861137951,11.9461409031014
"223","Burkina Faso",2012,18.0520964899989,11.8207617355627
"224","Burkina Faso",2013,17.8618068662028,11.695382568024
"225","Burkina Faso",2014,17.4473012584339,11.2995427031242
"226","Burundi",2010,16.3527744420087,11.0347246212514
"227","Burundi",2011,16.7343639932477,11.2648431250359
"228","Burundi",2012,17.158352751581,11.5937535757544
"229","Burundi",2013,17.327946267351,11.3299123448687
"230","Burundi",2014,17.6247374044025,11.3624469547851
"231","Burundi",2015,17.9215285414541,11.3949815647014
"232","Burundi",2016,18.1759204714119,11.3287242276838
"233","Cambodia",1998,13.0508184513485,7.67572767933543
"234","Cambodia",1999,14.5598686598113,8.78382477366551
"235","Cambodia",2000,16.4351856178414,9.93666798849354
"236","Cambodia",2001,15.2416805138039,9.26826648877926
"237","Cambodia",2002,15.5825864408001,9.51048734633616
"238","Cambodia",2003,15.9234923677965,9.75270820389301
"239","Cambodia",2004,16.2643982947927,9.99492906144991
"240","Cambodia",2005,17.854165571596,11.3520559847948
"241","Cambodia",2006,16.9462101487853,10.4793707765637
"242","Cambodia",2007,17.2871160757817,10.7215916341205
"243","Cambodia",2008,15.2623049022032,9.55277277616744
"244","Cambodia",2009,17.9689279297743,11.2060333492342
"245","Cambodia",2010,18.3506099878161,11.332601828677
"246","Cambodia",2011,18.6507397837669,11.690475064348
"247","Cambodia",2012,18.9916457107631,11.9326959219049
"248","Cambodia",2013,19.3325516377595,12.1749167794617
"249","Cambodia",2014,20.3832704349113,12.7841775443568
"250","Cameroon",1987,15.8723762341033,9.86630794211418
"251","Cameroon",1988,17.5419373480219,10.7855342133086
"252","Cameroon",1989,17.6452511273473,10.8940478074851
"253","Cameroon",1990,17.7485649066727,11.0025614016616
"254","Cameroon",1991,18.6833791072428,11.1732684380038
"255","Cameroon",1992,17.9551924653235,11.2195885900147
"256","Cameroon",1993,18.058506244649,11.3281021841912
"257","Cameroon",1994,18.1618200239744,11.4366157783678
"258","Cameroon",1995,18.2651338032998,11.5451293725443
"259","Cameroon",1996,18.3684475826252,11.6536429667209
"260","Cameroon",1997,18.4717613619507,11.7621565608974
"261","Cameroon",1998,21.872450887639,14.3912639031105
"262","Cameroon",1999,18.6783889206015,11.9791837492505
"263","Cameroon",2000,18.7817026999269,12.087697343427
"264","Cameroon",2001,18.8850164792523,12.1962109376035
"265","Cameroon",2002,18.9883302585777,12.3047245317801
"266","Cameroon",2003,19.0916440379032,12.4132381259566
"267","Cameroon",2004,18.6967398658302,12.0267855326236
"268","Cameroon",2005,16.2285330236233,10.7819786465119
"269","Cameroon",2006,19.4015853758794,12.7387789084862
"270","Cameroon",2007,19.5048991552048,12.8472925026628
"271","Cameroon",2008,19.6082129345303,12.9558060968393
"272","Cameroon",2009,19.7115267138557,13.0643196910158
"273","Cameroon",2010,19.8148404931811,13.1728332851924
"274","Cameroon",2011,20.9234819638215,13.8525252214923
"275","Canada",2001,27.2151846734945,20.8144530278756
"276","Canada",2002,27.3998536697538,20.8322408277218
"277","Canada",2003,27.8718552816666,21.0359060111766
"278","Canada",2004,28.3438568935794,21.2395711946314
"279","Canada",2005,28.8158585054922,21.4432363780861
"280","Canada",2006,28.7131948860982,21.2751467943239
"281","Canada",2007,29.7598617293178,21.8505667449957
"282","Canada",2008,30.2318633412307,22.0542319284505
"283","Canada",2009,30.7038649531435,22.2578971119053
"284","Canada",2010,31.1758665650563,22.4615622953601
"285","Canada",2011,31.9352007926223,22.8511048624234
"286","Cayman Islands",2010,13.4523271577045,8.54044283777677
"287","Central African Republic",1994,15.1621780852297,8.03248267862781
"288","Chad",1997,18.1072883147242,11.0772563905559
"289","Chad",1998,17.3629474310986,10.791740317691
"290","Chad",1999,17.3108234402195,10.7708507947086
"291","Chad",2000,17.2586994493404,10.7499612717261
"292","Chad",2001,17.2065754584613,10.7290717487436
"293","Chad",2002,17.1544514675822,10.7081822257611
"294","Chad",2003,17.1023274767032,10.6872927027787
"295","Chad",2004,15.917484934057,10.2333779163523
"296","Chad",2005,16.998079494945,10.6455136568137
"297","Chad",2006,16.9459555040659,10.6246241338312
"298","Chad",2007,16.8938315131869,10.6037346108488
"299","Chad",2008,16.8417075223078,10.5828450878663
"300","Chad",2009,16.7895835314287,10.5619555648838
"301","Chad",2010,16.7374595405497,10.5410660419014
"302","Chad",2011,16.6853355496706,10.5201765189189
"303","Chad",2012,16.6332115587915,10.4992869959364
"304","Chad",2013,16.5810875679124,10.4783974729539
"305","Chad",2014,16.5289635770333,10.4575079499715
"306","Chad",2015,16.9173412451748,10.6050171405505
"307","Chile",1992,22.5179576545451,14.9699744372863
"308","Chile",1993,22.6961705268725,15.2017080334646
"309","Chile",1994,22.8743833992,15.433441629643
"310","Chile",1995,23.0525962715275,15.6651752258213
"311","Chile",1996,23.230809143855,15.8969088219997
"312","Chile",1997,23.4090220161825,16.1286424181779
"313","Chile",1998,23.58723488851,16.3603760143563
"314","Chile",1999,23.7654477608374,16.5921096105346
"315","Chile",2000,23.9436606331649,16.823843206713
"316","Chile",2001,24.1218735054924,17.0555768028913
"317","Chile",2002,24.30008637782,17.2873103990697
"318","China",1990,15.4153794787685,9.2423848673171
"319","China",1991,15.5374362514416,9.38216058886843
"320","China",1992,15.6594930241147,9.52193631041973
"321","China",1993,15.7815497967878,9.66171203197104
"322","China",1994,15.9036065694609,9.80148775352234
"323","China",1995,16.025663342134,9.94126347507358
"324","China",1996,16.1477201148071,10.0810391966249
"325","China",1997,16.2697768874802,10.2208149181762
"326","China",1998,16.3918336601533,10.3605906397275
"327","China",1999,16.5138904328263,10.5003663612787
"328","China",2000,16.6359472054994,10.64014208283
"329","Colombia",1985,18.086626992312,11.592589942787
"330","Colombia",1986,17.9642657485822,11.4806107063341
"331","Colombia",1987,18.2518916663773,11.7130109867676
"332","Colombia",1988,18.5395175841726,11.9454112672011
"333","Colombia",1989,18.8271435019677,12.1778115476347
"334","Colombia",1990,20.369240736792,13.2661437877903
"335","Colombia",1991,19.402395337558,12.6426121085017
"336","Colombia",1992,19.6900212553533,12.8750123889353
"337","Colombia",1993,18.2521938404785,11.6716505505561
"338","Colombia",1994,20.2652730909435,13.3398129498023
"339","Colombia",1995,20.7701726367842,13.4200506262973
"340","Colombia",1996,20.8405249265339,13.8046135106694
"341","Colombia",1997,21.1281508443291,14.0370137911029
"342","Colombia",1998,21.4157767621242,14.2694140715365
"343","Colombia",1999,21.7034026799193,14.50181435197
"344","Colombia",2000,22.8111885584186,15.5635488042748
"345","Colombia",2001,22.2786545155097,14.9666149128371
"346","Colombia",2002,22.5662804333049,15.1990151932706
"347","Colombia",2003,22.8539063511,15.4314154737041
"348","Colombia",2004,23.1415322688953,15.6638157541377
"349","Colombia",2005,21.717736705653,15.2666056959021
"350","Colombia",2006,23.7167841044856,16.1286163150048
"351","Colombia",2007,24.0044100222807,16.3610165954383
"352","Colombia",2008,24.2920359400759,16.5934168758718
"353","Colombia",2009,24.5796618578711,16.8258171563053
"354","Colombia",2010,23.8202714528966,16.4095024370601
"355","Colombia",2011,25.1549136934614,17.2906177171724
"356","Colombia",2012,25.4425396112566,17.523017997606
"357","Colombia",2013,25.7301655290518,17.7554182780395
"358","Colombia",2014,26.0177914468469,17.987818558473
"359","Colombia",2015,28.0874164338148,19.0568232515247
"360","Comoros",1996,20.5960854092527,13.7455516014235
"361","Comoros",1997,20.6316154605382,13.7258023587752
"362","Comoros",1998,20.6671455118238,13.7060531161269
"363","Comoros",1999,20.7026755631093,13.6863038734785
"364","Comoros",2000,20.7382056143948,13.6665546308302
"365","Comoros",2001,20.7737356656804,13.6468053881819
"366","Comoros",2002,20.8092657169659,13.6270561455336
"367","Comoros",2003,20.8447957682514,13.6073069028853
"368","Comoros",2004,20.8803258195369,13.587557660237
"369","Comoros",2005,20.9158558708225,13.5678084175886
"370","Comoros",2006,20.951385922108,13.5480591749403
"371","Comoros",2007,20.9869159733935,13.528309932292
"372","Comoros",2008,21.0224460246791,13.5085606896437
"373","Comoros",2009,21.0579760759646,13.4888114469954
"374","Comoros",2010,21.0935061272501,13.469062204347
"375","Comoros",2011,21.1290361785357,13.4493129616987
"376","Comoros",2012,21.1645662298212,13.4295637190504
"377","Congo, Dem. Rep.",2007,14.4927362481362,8.70574325902314
"378","Congo, Dem. Rep.",2008,14.7970102123741,8.79310295531408
"379","Congo, Dem. Rep.",2009,15.1012841766119,8.880462651605
"380","Congo, Dem. Rep.",2010,15.4055581408497,8.96782234789589
"381","Congo, Dem. Rep.",2011,15.7098321050876,9.05518204418681
"382","Congo, Dem. Rep.",2012,16.0141060693254,9.14254174047772
"383","Congo, Dem. Rep.",2013,16.3183800335632,9.22990143676863
"384","Congo, Rep.",2005,16.8883753580556,10.7189994600101
"385","Congo, Rep.",2006,15.7746653709667,9.98333918099854
"386","Congo, Rep.",2007,15.1937902272257,9.60754820570639
"387","Congo, Rep.",2008,14.6129150834849,9.23175723041436
"388","Congo, Rep.",2009,12.4335354096978,7.77635834396219
"389","Congo, Rep.",2010,13.451164796003,8.48017527983006
"390","Congo, Rep.",2011,13.9359593389593,8.8241229119777
"391","Costa Rica",2000,18.54292913517,13.0619937110847
"392","Costa Rica",2001,18.8885250774542,13.2906147157478
"393","Costa Rica",2002,19.2341210197383,13.5192357204108
"394","Costa Rica",2003,19.5797169620223,13.7478567250737
"395","Costa Rica",2004,19.9253129043063,13.9764777297367
"396","Costa Rica",2005,20.2709088465904,14.2050987343997
"397","Costa Rica",2006,20.6165047888744,14.4337197390627
"398","Costa Rica",2007,20.9621007311584,14.6623407437256
"399","Costa Rica",2008,21.3076966734425,14.8909617483886
"400","Costa Rica",2009,21.6532926157265,15.1195827530516
"401","Costa Rica",2010,21.9988885580105,15.3482037577145
"402","Costa Rica",2011,22.3444845002943,15.5768247623775
"403","Croatia",2001,39.4345519119358,28.8405735299791
"404","Croatia",2002,39.4765335564238,28.9045135279362
"405","Croatia",2003,39.5185152009117,28.9684535258933
"406","Croatia",2004,39.5604968453997,29.0323935238504
"407","Croatia",2005,39.6024784898876,29.0963335218075
"408","Croatia",2006,39.6444601343756,29.1602735197646
"409","Croatia",2007,39.6864417788635,29.2242135177217
"410","Croatia",2008,39.7284234233515,29.2881535156788
"411","Croatia",2009,39.7704050678394,29.3520935136359
"412","Croatia",2010,39.8123867123274,29.416033511593
"413","Croatia",2011,39.8543683568153,29.4799735095501
"414","Cuba",2002,28.5480818610247,20.2802659093037
"415","Cyprus",2001,30.2609262722795,22.4482774029224
"416","Cyprus",2002,30.4667162437857,22.5814843675853
"417","Cyprus",2003,30.6725062152918,22.7146913322482
"418","Cyprus",2004,30.878296186798,22.8478982969111
"419","Cyprus",2005,31.084086158304,22.981105261574
"420","Cyprus",2006,31.2898761298102,23.1143122262368
"421","Cyprus",2007,31.4956661013163,23.2475191908997
"422","Cyprus",2008,31.7014560728225,23.3807261555626
"423","Cyprus",2009,31.9072460443285,23.5139331202255
"424","Cyprus",2010,32.1130360158347,23.6471400848883
"425","Cyprus",2011,32.3188259873408,23.7803470495512
"426","Czech Republic",2001,31.4221718433215,23.5453270036064
"427","Dominican Republic",1996,22.385556808176,15.8239433287889
"428","Dominican Republic",1997,22.2228614050492,15.089857122019
"429","Dominican Republic",1998,22.2058753246383,15.0876072170311
"430","Dominican Republic",1999,22.5966927735205,14.3943601516454
"431","Dominican Republic",2000,22.1719031638166,15.0831074070552
"432","Dominican Republic",2001,22.1549170834057,15.0808575020673
"433","Dominican Republic",2002,21.1510916167726,14.5322654564186
"434","Dominican Republic",2003,22.120944922584,15.0763576920915
"435","Dominican Republic",2004,22.1039588421732,15.0741077871036
"436","Dominican Republic",2005,22.0869727617623,15.0718578821156
"437","Dominican Republic",2006,22.0699866813514,15.0696079771277
"438","Dominican Republic",2007,22.8297519952499,15.7533247818028
"439","Dominican Republic",2008,22.0360145205297,15.0651081671519
"440","Dominican Republic",2009,22.0190284401189,15.062858262164
"441","Dominican Republic",2010,21.3381813551462,14.7695104920314
"442","Dominican Republic",2011,21.9850562792971,15.0583584521881
"443","Dominican Republic",2012,21.9680701988863,15.0561085472002
"444","Dominican Republic",2013,22.2715202629411,15.1644927969705
"445","Ecuador",1990,17.7156313819756,11.7726379972445
"446","Ecuador",1991,17.7006688897884,11.8780635321039
"447","Ecuador",1992,17.8744950341189,12.0332113288076
"448","Ecuador",1993,18.0483211784493,12.1883591255112
"449","Ecuador",1994,18.2221473227797,12.3435069222148
"450","Ecuador",1995,18.3959734671102,12.4986547189184
"451","Ecuador",1996,18.5697996114407,12.6538025156221
"452","Ecuador",1997,18.7436257557711,12.8089503123257
"453","Ecuador",1998,18.9174519001015,12.9640981090294
"454","Ecuador",1999,19.091278044432,13.119245905733
"455","Ecuador",2000,19.2651041887625,13.2743937024366
"456","Ecuador",2001,19.0194000297209,13.3190475839314
"457","Ecuador",2002,19.6127564774233,13.5846892958439
"458","Ecuador",2003,19.7865826217538,13.7398370925475
"459","Ecuador",2004,19.9604087660842,13.8949848892511
"460","Ecuador",2005,20.1342349104146,14.0501326859547
"461","Ecuador",2006,20.3080610547451,14.2052804826584
"462","Ecuador",2007,20.4818871990756,14.360428279362
"463","Ecuador",2008,20.655713343406,14.5155760760657
"464","Ecuador",2009,20.8295394877364,14.6707238727693
"465","Ecuador",2010,21.2341072989215,14.8866433228378
"466","Egypt, Arab Rep.",1986,18.033762024826,11.0341985979696
"467","Egypt, Arab Rep.",1987,18.584439413299,11.3692769567843
"468","Egypt, Arab Rep.",1988,18.6510456839902,11.4056727346111
"469","Egypt, Arab Rep.",1989,18.7176519546814,11.442068512438
"470","Egypt, Arab Rep.",1990,18.7842582253726,11.4784642902649
"471","Egypt, Arab Rep.",1991,18.8508644960638,11.5148600680917
"472","Egypt, Arab Rep.",1992,20.2127880802178,12.0727702179572
"473","Egypt, Arab Rep.",1993,18.9840770374463,11.5876516237455
"474","Egypt, Arab Rep.",1994,19.0506833081375,11.6240474015724
"475","Egypt, Arab Rep.",1995,19.6380074745477,12.0149538810109
"476","Egypt, Arab Rep.",1996,18.2257694800865,10.9348583811315
"477","Egypt, Arab Rep.",1997,19.2505021202112,11.733234735053
"478","Egypt, Arab Rep.",1998,19.3171083909024,11.7696305128798
"479","Egypt, Arab Rep.",1999,19.3837146615936,11.8060262907067
"480","Egypt, Arab Rep.",2000,19.8707548067228,11.9656439249948
"481","Egypt, Arab Rep.",2001,19.516927202976,11.8788178463604
"482","Egypt, Arab Rep.",2002,19.5835334736672,11.9152136241873
"483","Egypt, Arab Rep.",2003,20.0299824751804,12.4202400957758
"484","Egypt, Arab Rep.",2004,19.7167460150497,11.9880051798411
"485","Egypt, Arab Rep.",2005,19.8485402652512,12.3868094959705
"486","Egypt, Arab Rep.",2006,17.9444882736857,11.2199323050299
"487","Egypt, Arab Rep.",2007,19.9165648271233,12.0971925133217
"488","Egypt, Arab Rep.",2008,19.4835662974899,12.2094113076571
"489","Egypt, Arab Rep.",2009,20.0497773685058,12.1699840689754
"490","Egypt, Arab Rep.",2010,20.116383639197,12.2063798468023
"491","Egypt, Arab Rep.",2011,20.1829899098882,12.2427756246291
"492","Egypt, Arab Rep.",2012,20.2495961805794,12.279171402456
"493","Egypt, Arab Rep.",2013,20.3162024512706,12.3155671802829
"494","Egypt, Arab Rep.",2014,21.5485814982959,12.3473813669728
"495","El Salvador",1992,20.5988830067856,13.6795284614965
"496","El Salvador",1993,20.7720586633491,13.8646915375467
"497","El Salvador",1994,20.9452343199126,14.0498546135968
"498","El Salvador",1995,21.1184099764761,14.235017689647
"499","El Salvador",1996,21.2915856330396,14.4201807656971
"500","El Salvador",1997,21.464761289603,14.6053438417473
"501","El Salvador",1998,21.6379369461665,14.7905069177975
"502","El Salvador",1999,21.81111260273,14.9756699938476
"503","El Salvador",2000,21.9842882592935,15.1608330698978
"504","El Salvador",2001,22.157463915857,15.3459961459479
"505","El Salvador",2002,22.3306395724204,15.5311592219981
"506","El Salvador",2003,22.5038152289839,15.7163222980482
"507","El Salvador",2004,22.6769908855474,15.9014853740984
"508","El Salvador",2005,22.8501665421109,16.0866484501486
"509","El Salvador",2006,23.0233421986744,16.2718115261987
"510","El Salvador",2007,23.1965178552378,16.4569746022489
"511","Estonia",2000,32.4046666403248,23.322034946546
"512","Ethiopia",1994,18.3995588518099,11.3108264346005
"513","Ethiopia",1995,17.6716677489468,11.2601269135127
"514","Ethiopia",1996,17.8750057347083,11.4094949631576
"515","Ethiopia",1997,18.0783437204697,11.5588630128024
"516","Ethiopia",1998,18.2816817062311,11.7082310624471
"517","Ethiopia",1999,18.4850196919925,11.8575991120919
"518","Ethiopia",2000,18.2428192401146,12.1178046027423
"519","Ethiopia",2001,18.8916956635153,12.1563352113815
"520","Ethiopia",2002,19.0950336492767,12.3057032610263
"521","Ethiopia",2003,19.2983716350382,12.4550713106711
"522","Ethiopia",2004,19.5017096207995,12.6044393603158
"523","Ethiopia",2005,21.1559495363278,13.4048555319721
"524","Ethiopia",2006,19.9083855923224,12.9031754596054
"525","Ethiopia",2007,17.015533220562,11.2742658388888
"526","Ethiopia",2008,20.3150615638452,13.201911558895
"527","Ethiopia",2009,20.5183995496066,13.3512796085398
"528","Ethiopia",2010,20.721737535368,13.5006476581846
"529","Ethiopia",2011,20.6345489296812,14.1836325236148
"530","Ethiopia",2012,21.1284135068909,13.7993837574742
"531","Ethiopia",2013,21.3317514926522,13.948751807119
"532","Ethiopia",2014,21.5350894784137,14.0981198567637
"533","Ethiopia",2015,21.7384274641751,14.2474879064085
"534","Ethiopia",2016,23.3918898181551,14.6795636768802
"535","Fiji",1986,14.0158615717376,8.23359769286229
"536","Fiji",1987,13.4312041771618,7.89026842257249
"537","Fiji",1988,13.5795321382415,7.97582502790596
"538","Fiji",1989,13.727860099321,8.06138163323942
"539","Fiji",1990,13.8761880604007,8.14693823857291
"540","Fiji",1991,14.0245160214803,8.23249484390638
"541","Fiji",1992,14.1728439825599,8.31805144923985
"542","Fiji",1993,14.3211719436395,8.40360805457334
"543","Fiji",1994,14.4694999047192,8.48916465990681
"544","Fiji",1995,14.6178278657987,8.57472126524027
"545","Fiji",1996,13.3668201479001,7.84149574438398
"546","Fiji",1997,14.914483787958,8.74583447590723
"547","Fiji",1998,15.0628117490376,8.8313910812407
"548","Fiji",1999,15.2111397101173,8.91694768657416
"549","Fiji",2000,15.3594676711969,9.00250429190766
"550","Fiji",2001,15.5077956322765,9.08806089724112
"551","Fiji",2002,15.6561235933561,9.17361750257459
"552","Fiji",2003,15.8044515544357,9.25917410790805
"553","Fiji",2004,15.9527795155153,9.34473071324155
"554","Fiji",2005,16.101107476595,9.43028731857501
"555","Fiji",2006,16.2494354376745,9.51584392390848
"556","Fiji",2007,17.0641137220772,9.99129677980853
"557","Finland",2010,37.1296355781597,26.8927481784032
"558","France",1990,30.5379868469575,22.9206750989041
"559","France",1991,30.5168991671346,23.477161254091
"560","France",1992,30.7000862951547,23.6209799627411
"561","France",1993,30.8832734231747,23.7647986713913
"562","France",1994,31.0664605511948,23.9086173800414
"563","France",1995,31.2496476792148,24.0524360886916
"564","France",1996,31.4328348072349,24.1962547973418
"565","France",1997,31.6160219352549,24.340073505992
"566","France",1998,31.799209063275,24.4838922146422
"567","France",1999,32.095700837857,25.3844447916614
"568","France",2000,32.1655833193151,24.7715296319425
"569","France",2001,32.2772138244145,24.9153483405927
"570","France",2002,32.5319575753552,25.0591670492429
"571","France",2003,32.7151447033752,25.2029857578931
"572","France",2004,32.8983318313953,25.3468044665432
"573","France",2005,33.0815189594153,25.4906231751934
"574","France",2006,32.2779339885873,25.5514838752117
"575","France",2007,33.4478932154555,25.7782605924938
"576","France",2008,33.6310803434755,25.922079301144
"577","France",2009,33.8142674714956,26.0658980097941
"578","France",2010,33.9974545995156,26.2097167184443
"579","France",2011,34.9213909948993,26.0924270138939
"580","Gabon",2000,19.4032012040188,12.2939705986905
"581","Gabon",2001,19.1169995870971,12.0805473892051
"582","Gabon",2002,18.8307979701756,11.8671241797198
"583","Gabon",2003,18.544596353254,11.6537009702346
"584","Gabon",2004,18.2583947363324,11.4402777607493
"585","Gabon",2005,17.9721931194109,11.2268545512641
"586","Gabon",2006,17.6859915024894,11.0134313417788
"587","Gabon",2007,17.3997898855678,10.8000081322936
"588","Gabon",2008,17.1135882686463,10.5865849228083
"589","Gabon",2009,16.8273866517247,10.3731617133231
"590","Gabon",2010,16.5411850348032,10.1597385038378
"591","Gabon",2011,16.2549834178816,9.94631529435259
"592","Gabon",2012,15.9687818009601,9.73289208486734
"593","Gambia, The",2013,25.1418408782544,15.2411687719409
"594","Germany",2011,36.114117645551,28.1557260466902
"595","Ghana",1993,17.420464316423,10.8340498710232
"596","Ghana",1994,19.0009585208966,12.6810538014998
"597","Ghana",1995,19.0235097143901,12.7140983243087
"598","Ghana",1996,19.0460609078835,12.7471428471176
"599","Ghana",1997,19.0686121013769,12.7801873699266
"600","Ghana",1998,19.0911632948703,12.8132318927355
"601","Ghana",1999,19.2022329338382,13.1166655845596
"602","Ghana",2000,20.1177144896425,14.1284423512618
"603","Ghana",2001,19.1588168753506,12.9123654611622
"604","Ghana",2002,19.1813680688441,12.9454099839711
"605","Ghana",2003,21.1659182777907,14.5078381409763
"606","Ghana",2004,19.2264704558309,13.011499029589
"607","Ghana",2005,19.2490216493244,13.0445435523979
"608","Ghana",2006,19.2715728428178,13.0775880752068
"609","Ghana",2007,19.2941240363112,13.1106325980157
"610","Ghana",2008,19.1498902256372,13.1785450642829
"611","Ghana",2009,19.3392264232981,13.1767216436336
"612","Ghana",2010,18.6286436404149,13.0890618184842
"613","Ghana",2011,19.3843288102849,13.2428106892514
"614","Ghana",2012,19.4068800037784,13.2758552120603
"615","Ghana",2013,19.4294311972718,13.3088997348692
"616","Ghana",2014,18.8778781135765,12.1928458537259
"617","Greece",1991,34.7866798590455,23.7469060854529
"618","Greece",1992,35.4329302243549,24.3866321784101
"619","Greece",1993,35.7505340091772,24.807407532768
"620","Greece",1994,36.0681377939995,25.2281828871259
"621","Greece",1995,36.3857415788218,25.6489582414837
"622","Greece",1996,36.7033453636442,26.0697335958415
"623","Greece",1997,37.0209491484665,26.4905089501995
"624","Greece",1998,37.3385529332888,26.9112843045573
"625","Greece",1999,37.6561567181111,27.3320596589151
"626","Greece",2000,37.9737605029335,27.7528350132731
"627","Greece",2001,38.9486574487301,28.6115118448301
"628","Greece",2002,38.6089680725781,28.5943857219887
"629","Greece",2003,38.9265718574005,29.0151610763465
"630","Greece",2004,39.2441756422228,29.4359364307045
"631","Greece",2005,39.5617794270452,29.8567117850623
"632","Greece",2006,39.8793832118674,30.2774871394201
"633","Greece",2007,40.1969869966898,30.6982624937781
"634","Greece",2008,40.5145907815122,31.1190378481359
"635","Greece",2009,40.8321945663345,31.5398132024937
"636","Greece",2010,41.1497983511568,31.9605885568516
"637","Greece",2011,41.1387555554921,32.16241317261
"638","Guatemala",1995,18.7071898407112,12.4395787716302
"639","Guatemala",1996,18.4830739939082,12.4002189944675
"640","Guatemala",1997,18.5951434075605,12.4806749602515
"641","Guatemala",1998,18.7072128212129,12.5611309260355
"642","Guatemala",1999,18.3990506592961,12.4918172131363
"643","Guatemala",2000,18.9313516485176,12.7220428576035
"644","Guatemala",2001,19.0434210621699,12.8024988233875
"645","Guatemala",2002,19.1554904758222,12.8829547891714
"646","Guatemala",2003,19.2675598894746,12.9634107549554
"647","Guatemala",2004,19.3796293031269,13.0438667207394
"648","Guatemala",2005,19.4916987167793,13.1243226865234
"649","Guatemala",2006,19.6037681304316,13.2047786523074
"650","Guatemala",2007,19.7158375440839,13.2852346180914
